OrderID,CustomerID,OrderDate,TotalAmount,OrderStatus,PaymentMethod,ShippingAddressID
9636,700,2024-05-14 17:41:33.741779,880.93,Shipped,Bank Transfer,3896
9637,6321,2024-09-12 17:41:33.741785,360.39,Delivered,Credit Card,3578
9638,2051,2024-05-22 17:41:33.741790,438.89,Delivered,Credit Card,7556
9639,3991,2024-08-14 17:41:33.741796,895.89,Shipped,Credit Card,9483
9640,9589,2024-11-27 17:41:33.741801,1618.44,Delivered,Bank Transfer,9232
9641,4925,2025-02-18 17:41:33.741806,532.31,Delivered,Bank Transfer,7101
9642,4272,2024-04-06 17:41:33.741812,664.07,Delivered,Credit Card,8586
9643,7085,2024-06-22 17:41:33.741817,403.87,Shipped,Credit Card,2465
9644,424,2024-10-04 17:41:33.741823,179.35,Shipped,PayPal,113
9645,2845,2024-09-20 17:41:33.741828,408.41,Pending,PayPal,257
9646,7213,2024-09-02 17:41:33.741834,1395.87,Pending,PayPal,6050
9647,4900,2024-07-22 17:41:33.741839,786.67,Cancelled,Credit Card,1162
9648,962,2025-02-15 17:41:33.741845,962.4,Delivered,PayPal,7259
9649,882,2024-06-15 17:41:33.741850,544.98,Cancelled,Credit Card,8079
9650,2785,2024-12-19 17:41:33.741856,775.23,Shipped,PayPal,580
9651,4835,2024-04-16 17:41:33.741861,1513.81,Shipped,Credit Card,9050
9652,1264,2024-12-16 17:41:33.741867,902.12,Pending,Credit Card,1908
9653,2934,2024-06-04 17:41:33.741872,489.29,Delivered,Bank Transfer,3800
9654,3466,2024-11-09 17:41:33.741878,254.33,Cancelled,PayPal,9005
9655,8233,2024-06-15 17:41:33.741883,1715.67,Pending,Bank Transfer,4882
9656,7712,2024-08-31 17:41:33.741889,848.64,Cancelled,Bank Transfer,6838
9657,1411,2024-11-03 17:41:33.741895,767.8,Shipped,Bank Transfer,9269
9658,7632,2024-05-22 17:41:33.741900,366.16,Delivered,Credit Card,6629
9659,1565,2024-03-28 17:41:33.741906,1328.6,Pending,Bank Transfer,1799
9660,5747,2024-05-13 17:41:33.741911,1991.51,Shipped,Bank Transfer,8875
9661,4,2024-07-01 17:41:33.741917,914.72,Shipped,Credit Card,4902
9662,5268,2024-09-13 17:41:33.741922,1622.86,Cancelled,Credit Card,7809
9663,8689,2024-11-24 17:41:33.741928,1724.57,Cancelled,Credit Card,7007
9664,2319,2024-04-01 17:41:33.741933,138.67,Pending,PayPal,1889
9665,4107,2024-04-22 17:41:33.741939,1012.03,Shipped,PayPal,1007
9666,7752,2024-10-19 17:41:33.741944,1271.53,Delivered,Bank Transfer,9960
9667,6562,2024-03-15 17:41:33.741950,1132.7,Shipped,Bank Transfer,4074
9668,2899,2024-08-21 17:41:33.741955,1847.1,Pending,PayPal,2968
9669,106,2024-12-15 17:41:33.741962,180.35,Delivered,Bank Transfer,5964
9670,6,2024-04-15 17:41:33.741972,381.6,Shipped,PayPal,4063
9671,2727,2024-06-13 17:41:33.741981,1141.49,Cancelled,PayPal,8885
9672,7251,2024-07-01 17:41:33.741987,725.03,Delivered,PayPal,2701
9673,5377,2024-07-10 17:41:33.741992,1896.28,Shipped,PayPal,7508
9674,3343,2024-09-09 17:41:33.741998,1992.74,Pending,Bank Transfer,6059
9675,6331,2024-10-20 17:41:33.742003,1431.97,Cancelled,Bank Transfer,4483
9676,2825,2024-03-05 17:41:33.742009,231.32,Delivered,Credit Card,1440
9677,8531,2024-07-18 17:41:33.742014,840.11,Delivered,Credit Card,65
9678,2398,2024-03-02 17:41:33.742020,1781.71,Delivered,Bank Transfer,747
9679,5379,2024-04-13 17:41:33.742025,1468.02,Pending,Credit Card,4023
9680,2944,2024-04-13 17:41:33.742031,165.7,Cancelled,Bank Transfer,567
9681,1975,2024-03-04 17:41:33.742037,666.67,Pending,Bank Transfer,6296
9682,278,2024-08-06 17:41:33.742042,830.67,Cancelled,Bank Transfer,9787
9683,3519,2024-06-06 17:41:33.742048,969.26,Pending,Credit Card,641
9684,821,2024-09-07 17:41:33.742053,1378.53,Delivered,Credit Card,182
9685,6762,2024-03-10 17:41:33.742059,1455.83,Pending,PayPal,6277
9686,8537,2024-06-01 17:41:33.742064,1300.63,Pending,Credit Card,1579
9687,5478,2024-11-29 17:41:33.742069,1820.51,Delivered,Credit Card,4963
9688,1202,2024-04-21 17:41:33.742075,1255.87,Delivered,Bank Transfer,9522
9689,8320,2024-09-05 17:41:33.742081,1554.5,Delivered,Bank Transfer,3731
9690,834,2024-06-14 17:41:33.742086,367.01,Shipped,Credit Card,6659
9691,7878,2024-08-06 17:41:33.742091,1075.23,Pending,PayPal,2102
9692,6681,2024-08-03 17:41:33.742097,580.78,Delivered,Credit Card,1263
9693,9087,2024-09-05 17:41:33.742103,721.39,Delivered,Credit Card,9177
9694,491,2024-12-09 17:41:33.742108,422.05,Delivered,Bank Transfer,3267
9695,6117,2024-10-24 17:41:33.742114,185.83,Cancelled,Credit Card,8065
9696,2564,2024-06-26 17:41:33.742119,1898.29,Pending,PayPal,1612
9697,8493,2024-11-15 17:41:33.742125,299.61,Cancelled,Credit Card,771
9698,2878,2025-02-07 17:41:33.742130,178.4,Shipped,Credit Card,9502
9699,8317,2024-06-07 17:41:33.742135,298.91,Cancelled,Credit Card,7559
9700,9504,2024-06-22 17:41:33.742143,1477.14,Shipped,Credit Card,7416
9701,4539,2024-03-30 17:41:33.742152,887.81,Delivered,PayPal,5475
9702,8709,2024-05-24 17:41:33.742162,1678.65,Pending,PayPal,7748
9703,9177,2024-12-10 17:41:33.742168,991.09,Cancelled,Credit Card,1248
9704,5209,2024-05-25 17:41:33.742173,190.05,Cancelled,Bank Transfer,8064
9705,975,2024-03-30 17:41:33.742179,80.75,Delivered,PayPal,2035
9706,6322,2024-03-13 17:41:33.742185,1843.67,Delivered,Bank Transfer,6513
9707,3778,2024-04-24 17:41:33.742190,39.09,Pending,PayPal,2184
9708,9332,2024-08-25 17:41:33.742196,1785.76,Pending,Bank Transfer,4873
9709,5387,2024-08-11 17:41:33.742202,545.94,Delivered,Credit Card,4763
9710,1074,2024-11-07 17:41:33.742207,1879.97,Delivered,Credit Card,3823
9711,7327,2024-10-22 17:41:33.742213,1583.36,Pending,Bank Transfer,126
9712,6199,2024-05-03 17:41:33.742218,1054.98,Delivered,Bank Transfer,4284
9713,6044,2025-02-08 17:41:33.742223,1675.36,Delivered,Bank Transfer,2042
9714,5089,2024-05-10 17:41:33.742229,767.44,Shipped,Credit Card,6245
9715,7692,2024-06-02 17:41:33.742234,1888.16,Cancelled,Bank Transfer,3948
9716,233,2024-11-06 17:41:33.742240,227.48,Pending,Credit Card,8452
9717,9296,2024-10-30 17:41:33.742246,804.04,Cancelled,Credit Card,7837
9718,795,2024-05-31 17:41:33.742252,1748.92,Pending,Bank Transfer,3156
9719,982,2024-09-18 17:41:33.742257,1266.86,Delivered,PayPal,7693
9720,4769,2024-12-12 17:41:33.742263,1665.75,Delivered,Bank Transfer,5327
9721,4991,2025-02-10 17:41:33.742268,1934.34,Shipped,Credit Card,7042
9722,2718,2024-11-03 17:41:33.742273,1448.62,Pending,Bank Transfer,4303
9723,4937,2024-08-16 17:41:33.742279,1422.21,Pending,Credit Card,149
9724,2071,2024-08-24 17:41:33.742284,749.42,Pending,Bank Transfer,1143
9725,3555,2024-06-16 17:41:33.742289,921.78,Delivered,Credit Card,2077
9726,6224,2024-10-07 17:41:33.742295,875.72,Cancelled,Credit Card,9613
9727,4391,2024-12-13 17:41:33.742300,1370.4,Shipped,Bank Transfer,7567
9728,9422,2024-06-15 17:41:33.742306,447.1,Delivered,PayPal,300
9729,8189,2024-12-27 17:41:33.742311,707.95,Shipped,Bank Transfer,3049
9730,3534,2024-04-05 17:41:33.742316,221.96,Cancelled,PayPal,5093
9731,3468,2025-02-02 17:41:33.742322,1398.86,Shipped,Bank Transfer,1182
9732,8975,2025-02-23 17:41:33.742327,1428.81,Delivered,Bank Transfer,9502
9733,5187,2024-04-18 17:41:33.742333,1076.92,Cancelled,PayPal,6258
9734,9858,2024-03-09 17:41:33.742338,1680.2,Shipped,Credit Card,1923
9735,1966,2024-10-02 17:41:33.742344,244.24,Pending,Bank Transfer,2144
9736,2071,2024-04-26 17:41:33.742349,1771.96,Delivered,Credit Card,6428
9737,5659,2024-10-27 17:41:33.742355,822.16,Cancelled,PayPal,3064
9738,8301,2024-08-15 17:41:33.742360,407.69,Delivered,PayPal,9314
9739,9365,2024-12-03 17:41:33.742366,305.69,Delivered,Credit Card,1710
9740,1418,2024-09-09 17:41:33.742375,911.93,Shipped,Credit Card,6138
9741,9428,2024-08-12 17:41:33.742384,1195.42,Pending,Credit Card,4850
9742,9763,2024-08-18 17:41:33.742392,1424.54,Pending,Credit Card,6083
9743,4434,2024-05-24 17:41:33.742398,1043.01,Cancelled,Credit Card,180
9744,8407,2024-10-18 17:41:33.742403,1449.91,Shipped,Bank Transfer,9305
9745,8184,2024-11-16 17:41:33.742409,1731.06,Shipped,Bank Transfer,3968
9746,5412,2024-10-12 17:41:33.742414,1796.4,Delivered,Bank Transfer,4981
9747,3041,2025-02-21 17:41:33.742419,932.54,Delivered,Bank Transfer,9795
9748,4370,2024-04-12 17:41:33.742425,1080.08,Cancelled,Credit Card,4998
9749,7353,2024-03-03 17:41:33.742430,1263.97,Pending,Bank Transfer,7832
9750,2492,2025-01-19 17:41:33.742436,1932.0,Cancelled,Bank Transfer,2535
9751,8455,2024-06-22 17:41:33.742441,338.41,Pending,PayPal,9056
9752,334,2024-04-23 17:41:33.742447,1510.0,Delivered,PayPal,70
9753,3119,2024-08-22 17:41:33.742452,1924.21,Shipped,PayPal,9533
9754,5474,2025-01-18 17:41:33.742458,460.81,Delivered,Bank Transfer,5161
9755,5665,2024-11-24 17:41:33.742464,786.45,Shipped,PayPal,2649
9756,7111,2024-06-22 17:41:33.742469,1226.18,Delivered,PayPal,7097
9757,8990,2024-09-25 17:41:33.742475,827.9,Cancelled,PayPal,7682
9758,1327,2025-01-24 17:41:33.742480,758.52,Pending,Credit Card,3367
9759,7331,2025-01-12 17:41:33.742486,74.43,Delivered,PayPal,4535
9760,6090,2024-12-19 17:41:33.742491,701.58,Delivered,Credit Card,8658
9761,200,2025-01-23 17:41:33.742496,1712.91,Pending,PayPal,9956
9762,6704,2024-12-11 17:41:33.742502,1505.85,Delivered,PayPal,1345
9763,3941,2024-03-08 17:41:33.742507,122.18,Pending,Credit Card,1724
9764,3875,2024-05-07 17:41:33.742513,218.02,Shipped,Credit Card,3062
9765,9439,2024-12-11 17:41:33.742519,925.62,Cancelled,Credit Card,7507
9766,4992,2024-06-03 17:41:33.742524,1569.75,Pending,Credit Card,3312
9767,9339,2024-07-18 17:41:33.742530,1533.24,Delivered,PayPal,2070
9768,7404,2024-10-18 17:41:33.742535,988.5,Pending,Credit Card,750
9769,2121,2024-12-10 17:41:33.742541,1126.59,Pending,Credit Card,7110
9770,6185,2024-03-27 17:41:33.742546,973.08,Pending,Bank Transfer,8464
9771,2119,2024-07-31 17:41:33.742552,148.33,Pending,PayPal,6519
9772,8832,2024-04-08 17:41:33.742557,1680.27,Pending,Credit Card,1072
9773,2158,2025-01-02 17:41:33.742563,832.84,Delivered,Bank Transfer,6366
9774,2323,2025-02-26 17:41:33.742568,1843.67,Cancelled,Credit Card,1139
9775,8345,2025-01-08 17:41:33.742574,1372.12,Delivered,Bank Transfer,1361
9776,7255,2024-06-11 17:41:33.742579,559.19,Shipped,PayPal,9527
9777,4400,2024-10-22 17:41:33.742585,539.67,Delivered,PayPal,5384
9778,2852,2024-05-05 17:41:33.742590,552.09,Delivered,PayPal,3254
9779,2453,2024-11-13 17:41:33.742596,723.43,Delivered,Bank Transfer,3733
9780,5852,2024-04-13 17:41:33.742601,1267.03,Pending,Bank Transfer,686
9781,6897,2024-06-27 17:41:33.742607,285.26,Pending,Bank Transfer,7073
9782,5313,2024-10-03 17:41:33.742612,1853.48,Delivered,Bank Transfer,5191
9783,4739,2024-08-24 17:41:33.742618,1759.43,Pending,PayPal,6548
9784,2312,2024-10-07 17:41:33.742623,1192.51,Cancelled,PayPal,5594
9785,9927,2024-05-11 17:41:33.742629,1444.44,Delivered,Credit Card,3487
9786,8343,2024-04-13 17:41:33.742634,950.92,Cancelled,Credit Card,2266
9787,5576,2024-10-04 17:41:33.742640,1119.54,Cancelled,Bank Transfer,6729
9788,4403,2024-04-05 17:41:33.742645,233.98,Pending,Credit Card,6203
9789,5827,2025-02-01 17:41:33.742651,1903.32,Cancelled,Bank Transfer,9371
9790,6861,2025-01-22 17:41:33.742656,981.96,Shipped,PayPal,2906
9791,808,2024-07-07 17:41:33.742662,1926.15,Cancelled,Bank Transfer,4630
9792,3502,2024-08-14 17:41:33.742667,1856.11,Cancelled,Credit Card,1370
9793,3487,2024-09-14 17:41:33.742673,1879.36,Pending,Credit Card,1362
9794,4007,2025-01-01 17:41:33.742678,1741.04,Shipped,Bank Transfer,8088
9795,9323,2024-05-04 17:41:33.742684,554.75,Delivered,Credit Card,2968
9796,6263,2024-11-19 17:41:33.742689,494.48,Pending,PayPal,7337
9797,1265,2025-01-14 17:41:33.742695,831.73,Pending,Credit Card,2686
9798,5196,2024-11-14 17:41:33.742700,1877.5,Delivered,PayPal,50
9799,2161,2025-02-03 17:41:33.742706,1099.24,Shipped,Bank Transfer,9882
9800,6409,2025-01-28 17:41:33.742711,962.77,Delivered,Credit Card,5211
9801,7406,2024-05-14 17:41:33.742717,1975.65,Shipped,Credit Card,5845
9802,9792,2024-05-10 17:41:33.742722,1970.4,Cancelled,Bank Transfer,5228
9803,2396,2024-09-19 17:41:33.742728,915.15,Pending,Credit Card,5812
9804,2472,2024-06-10 17:41:33.742733,1366.67,Cancelled,Credit Card,9418
9805,3614,2024-10-15 17:41:33.742741,110.64,Shipped,PayPal,5891
9806,3404,2024-07-11 17:41:33.742750,1667.55,Shipped,PayPal,5897
9807,1823,2025-02-20 17:41:33.742759,686.31,Shipped,PayPal,6939
9808,768,2025-01-07 17:41:33.742769,1520.93,Shipped,PayPal,1617
9809,7631,2024-05-30 17:41:33.742775,744.24,Pending,Bank Transfer,8935
9810,5373,2024-04-14 17:41:33.742781,1406.31,Pending,Credit Card,7317
9811,9393,2024-11-28 17:41:33.742786,1256.65,Shipped,PayPal,1125
9812,4634,2024-08-10 17:41:33.742791,1613.79,Delivered,Credit Card,3831
9813,7243,2025-02-22 17:41:33.742797,691.82,Cancelled,PayPal,5750
9814,7669,2024-04-24 17:41:33.742802,462.66,Delivered,PayPal,7062
9815,497,2024-04-14 17:41:33.742808,1440.07,Shipped,PayPal,5782
9816,8517,2024-05-29 17:41:33.742813,1585.27,Delivered,Bank Transfer,2852
9817,8667,2024-04-05 17:41:33.742821,192.27,Delivered,Credit Card,6417
9818,563,2025-01-14 17:41:33.742826,579.88,Shipped,Credit Card,8680
9819,2501,2024-12-22 17:41:33.742832,1905.88,Cancelled,PayPal,8173
9820,5461,2024-07-10 17:41:33.742837,1610.86,Delivered,Credit Card,5997
9821,2130,2024-03-24 17:41:33.742843,683.34,Pending,PayPal,3637
9822,7650,2024-03-02 17:41:33.742848,1340.43,Delivered,Bank Transfer,3125
9823,8273,2024-11-27 17:41:33.742854,776.94,Delivered,Credit Card,8768
9824,4374,2024-05-10 17:41:33.742859,467.43,Shipped,Bank Transfer,7801
9825,5275,2024-12-30 17:41:33.742865,1968.9,Delivered,PayPal,1023
9826,8956,2024-04-29 17:41:33.742870,1046.49,Pending,PayPal,2565
9827,7516,2024-06-15 17:41:33.742876,1136.25,Pending,PayPal,6207
9828,1281,2024-08-31 17:41:33.742881,1052.51,Pending,PayPal,7947
9829,1796,2024-04-15 17:41:33.742887,1346.74,Shipped,Credit Card,4102
9830,4167,2025-01-14 17:41:33.742892,803.54,Pending,PayPal,9749
9831,2303,2025-01-08 17:41:33.742898,334.96,Shipped,Credit Card,880
9832,9614,2024-04-22 17:41:33.742903,1544.5,Shipped,Credit Card,3339
9833,5952,2025-02-19 17:41:33.742908,1790.92,Delivered,Credit Card,1857
9834,1080,2024-08-10 17:41:33.742914,884.59,Shipped,Credit Card,1369
9835,2599,2024-04-19 17:41:33.742919,180.39,Pending,Credit Card,3444
9836,3390,2024-09-17 17:41:33.742925,1299.66,Shipped,Bank Transfer,6293
9837,5081,2024-03-19 17:41:33.742930,666.67,Shipped,PayPal,4556
9838,4376,2024-03-08 17:41:33.742936,1420.89,Pending,Bank Transfer,9118
9839,1699,2024-08-30 17:41:33.742941,267.63,Shipped,Credit Card,1682
9840,3936,2024-05-15 17:41:33.742947,67.85,Cancelled,Credit Card,5676
9841,645,2025-01-28 17:41:33.742952,602.46,Delivered,PayPal,4232
9842,7238,2024-11-03 17:41:33.742958,1716.63,Shipped,PayPal,1284
9843,4409,2024-09-20 17:41:33.742963,1342.81,Delivered,Bank Transfer,7609
9844,3522,2024-03-15 17:41:33.742968,364.86,Cancelled,Bank Transfer,8106
9845,8868,2024-06-30 17:41:33.742974,1822.92,Shipped,PayPal,7873
9846,9078,2024-07-15 17:41:33.742979,717.44,Cancelled,Bank Transfer,1832
9847,6519,2024-08-14 17:41:33.742985,1380.98,Delivered,Bank Transfer,4789
9848,2830,2025-02-23 17:41:33.742990,1581.29,Cancelled,PayPal,5047
9849,5492,2024-05-15 17:41:33.742996,767.18,Cancelled,Credit Card,6036
9850,9068,2025-01-07 17:41:33.743001,1054.92,Cancelled,Bank Transfer,8619
9851,3198,2024-06-11 17:41:33.743006,420.57,Shipped,Bank Transfer,877
9852,1388,2024-07-20 17:41:33.743012,836.93,Pending,Credit Card,9728
9853,3745,2024-03-08 17:41:33.743017,1213.54,Cancelled,Bank Transfer,4767
9854,5480,2024-03-22 17:41:33.743023,1259.28,Delivered,Bank Transfer,6198
9855,9191,2024-09-11 17:41:33.743028,1206.37,Delivered,PayPal,7424
9856,9131,2024-10-06 17:41:33.743035,267.09,Pending,Bank Transfer,2017
9857,7624,2024-06-13 17:41:33.743044,1360.57,Shipped,Bank Transfer,99
9858,7193,2024-08-17 17:41:33.743053,1507.69,Delivered,Bank Transfer,6158
9859,6052,2024-03-08 17:41:33.743060,921.87,Shipped,PayPal,3954
9860,4169,2025-02-16 17:41:33.743066,593.4,Pending,Credit Card,6284
9861,6415,2024-09-26 17:41:33.743071,495.53,Pending,Credit Card,1664
9862,2827,2024-07-23 17:41:33.743076,206.68,Shipped,Credit Card,2578
9863,8899,2024-09-28 17:41:33.743082,87.63,Cancelled,Bank Transfer,3802
9864,5972,2025-02-06 17:41:33.743087,1368.51,Shipped,PayPal,6042
9865,9545,2024-05-20 17:41:33.743093,994.81,Cancelled,Bank Transfer,2559
9866,6643,2024-08-06 17:41:33.743098,724.54,Delivered,PayPal,7325
9867,2980,2025-02-03 17:41:33.743103,206.39,Shipped,Credit Card,7777
9868,5161,2024-07-27 17:41:33.743109,1504.75,Pending,PayPal,1429
9869,4375,2024-04-08 17:41:33.743114,645.14,Pending,Bank Transfer,234
9870,4766,2024-07-21 17:41:33.743119,848.43,Cancelled,PayPal,2613
9871,9468,2024-06-06 17:41:33.743142,1560.46,Shipped,Credit Card,1898
9872,9415,2025-02-12 17:41:33.743148,1075.91,Pending,Bank Transfer,8653
9873,9658,2024-11-04 17:41:33.743154,1266.59,Cancelled,PayPal,2490
9874,855,2024-09-07 17:41:33.743159,472.18,Pending,Bank Transfer,2673
9875,3033,2024-03-16 17:41:33.743164,1792.23,Shipped,Credit Card,7494
9876,8820,2024-11-03 17:41:33.743170,871.64,Shipped,Bank Transfer,7245
9877,4643,2024-03-18 17:41:33.743176,428.46,Cancelled,Credit Card,8064
9878,1695,2024-06-07 17:41:33.743181,971.79,Cancelled,PayPal,5207
9879,6558,2024-04-14 17:41:33.743186,1427.89,Pending,Bank Transfer,8082
9880,8303,2024-07-20 17:41:33.743192,445.3,Delivered,PayPal,1348
9881,1793,2024-11-16 17:41:33.743197,1968.43,Shipped,Bank Transfer,5400
9882,1962,2024-06-18 17:41:33.743202,771.77,Cancelled,PayPal,8968
9883,1725,2024-06-21 17:41:33.743208,445.95,Cancelled,Bank Transfer,8387
9884,7220,2024-03-05 17:41:33.743213,425.63,Cancelled,Credit Card,9601
9885,8354,2024-12-12 17:41:33.743219,728.26,Cancelled,PayPal,9461
9886,4003,2024-03-25 17:41:33.743224,1774.34,Delivered,Bank Transfer,1429
9887,6117,2024-07-02 17:41:33.743230,1595.54,Shipped,Bank Transfer,9643
9888,8960,2024-03-06 17:41:33.743235,1110.8,Shipped,Bank Transfer,5103
9889,2166,2024-03-08 17:41:33.743241,1464.45,Pending,Credit Card,1057
9890,7693,2025-02-08 17:41:33.743250,353.25,Cancelled,Credit Card,1845
9891,5288,2025-01-11 17:41:33.743259,247.75,Cancelled,Credit Card,935
9892,7125,2024-06-11 17:41:33.743268,1751.78,Cancelled,Bank Transfer,7434
9893,2167,2024-08-06 17:41:33.743278,1536.38,Cancelled,PayPal,5029
9894,8829,2024-05-29 17:41:33.743284,786.43,Pending,Bank Transfer,3423
9895,7079,2024-06-13 17:41:33.743290,522.95,Shipped,Bank Transfer,966
9896,1658,2024-08-04 17:41:33.743295,1190.3,Shipped,Bank Transfer,7096
9897,4160,2024-12-09 17:41:33.743301,1710.19,Delivered,PayPal,1580
9898,4165,2024-03-10 17:41:33.743306,1792.43,Shipped,Credit Card,6453
9899,334,2024-04-17 17:41:33.743312,459.83,Delivered,Credit Card,3428
9900,96,2024-09-01 17:41:33.743317,1839.97,Shipped,Bank Transfer,7878
9901,4899,2024-10-10 17:41:33.743323,956.67,Delivered,Credit Card,7736
9902,5154,2024-05-25 17:41:33.743328,1997.39,Delivered,Credit Card,8056
9903,1291,2024-03-16 17:41:33.743334,1178.94,Pending,Bank Transfer,6048
9904,6553,2024-07-19 17:41:33.743339,635.33,Pending,Bank Transfer,6777
9905,383,2024-06-15 17:41:33.743345,1577.16,Shipped,PayPal,1787
9906,9623,2024-08-30 17:41:33.743350,625.95,Pending,PayPal,8105
9907,6701,2024-12-12 17:41:33.743356,1659.82,Delivered,PayPal,1485
9908,8827,2024-08-16 17:41:33.743361,588.79,Delivered,PayPal,1678
9909,4221,2024-07-26 17:41:33.743367,472.18,Cancelled,PayPal,1280
9910,9445,2024-11-21 17:41:33.743372,1602.5,Delivered,Credit Card,2961
9911,3359,2024-03-25 17:41:33.743377,1254.87,Pending,Credit Card,4016
9912,2868,2024-11-22 17:41:33.743383,975.96,Pending,Bank Transfer,1656
9913,7518,2024-08-06 17:41:33.743389,1048.31,Cancelled,PayPal,8721
9914,1222,2024-07-03 17:41:33.743394,627.52,Cancelled,PayPal,2647
9915,6031,2024-03-06 17:41:33.743399,350.06,Delivered,PayPal,2947
9916,1036,2024-09-05 17:41:33.743405,502.95,Delivered,Bank Transfer,8775
9917,7947,2024-03-16 17:41:33.743411,489.67,Shipped,Credit Card,1073
9918,4894,2024-08-05 17:41:33.743417,285.54,Cancelled,Bank Transfer,5475
9919,6560,2024-04-26 17:41:33.743422,865.96,Shipped,Bank Transfer,7133
9920,4460,2024-07-10 17:41:33.743428,922.51,Cancelled,PayPal,3914
9921,5813,2024-05-07 17:41:33.743433,1217.35,Pending,Credit Card,6512
9922,7882,2024-06-22 17:41:33.743439,415.66,Cancelled,PayPal,2242
9923,4887,2024-03-12 17:41:33.743445,1691.58,Delivered,PayPal,6174
9924,9423,2024-06-21 17:41:33.743454,137.67,Delivered,Credit Card,954
9925,6757,2025-01-27 17:41:33.743464,66.94,Shipped,Bank Transfer,2580
9926,3005,2025-01-07 17:41:33.743470,581.35,Shipped,Bank Transfer,8547
9927,3854,2024-05-16 17:41:33.743476,57.68,Shipped,Credit Card,7313
9928,2419,2024-08-05 17:41:33.743481,1135.95,Pending,PayPal,9523
9929,8657,2024-07-16 17:41:33.743486,661.47,Delivered,Credit Card,5951
9930,5747,2024-11-15 17:41:33.743492,1641.55,Pending,Bank Transfer,9500
9931,3943,2024-04-29 17:41:33.743497,190.8,Cancelled,Credit Card,6402
9932,2096,2024-06-12 17:41:33.743503,454.82,Delivered,PayPal,4678
9933,7839,2024-06-07 17:41:33.743508,995.12,Shipped,PayPal,5481
9934,3089,2024-09-28 17:41:33.743514,1604.72,Cancelled,Bank Transfer,7533
9935,587,2024-12-11 17:41:33.743519,1733.69,Pending,Credit Card,2403
9936,4393,2024-04-19 17:41:33.743525,943.27,Delivered,Bank Transfer,2103
9937,7136,2025-02-11 17:41:33.743530,1933.58,Delivered,Credit Card,458
9938,4695,2024-12-29 17:41:33.743536,1158.52,Pending,PayPal,1634
9939,8094,2024-10-06 17:41:33.743541,1336.89,Cancelled,Bank Transfer,2367
9940,8863,2024-05-14 17:41:33.743546,453.92,Pending,Bank Transfer,4615
9941,4529,2024-08-19 17:41:33.743552,1429.42,Delivered,Bank Transfer,8725
9942,3525,2024-06-13 17:41:33.743557,1382.96,Cancelled,Bank Transfer,888
9943,1646,2024-11-19 17:41:33.743563,1255.6,Shipped,Credit Card,3212
